Data Dimensions/Time,QIN,CNI,CNI data cleaning
8/4/2021 11:52,366.147,544.40002,Rest
8/4/2021 11:55,419.521,540.40002,Rest
8/4/2021 11:58,411.849,542.40002,Rest
8/4/2021 12:01,350.76599,549.20001,Rest
8/4/2021 12:04,334.311,550,Rest
8/4/2021 12:07,333.58899,547.59998,Rest
8/4/2021 12:10,331.05399,543.20001,Rest
8/4/2021 12:13,335.095,538.40002,Rest
8/4/2021 12:16,321.16,537.59998,Rest
8/4/2021 12:19,309.31799,534.79999,Rest
8/4/2021 12:22,332.10001,537.20001,Rest
8/4/2021 12:25,371.75,486.40201,Rest
8/4/2021 12:28,389.16901,493.202,Rest
8/4/2021 12:31,358.439,510.40201,Rest
8/4/2021 12:34,322.73001,519.20203,Rest
8/4/2021 12:37,279.28201,579.59998,Rest
8/4/2021 12:40,282.39401,574.79999,Rest
8/4/2021 12:43,318.41901,568,Rest
8/4/2021 12:46,348.46799,563.20001,Rest
8/4/2021 12:49,392.974,558.40002,Rest
8/4/2021 12:52,391.04099,556.40002,Rest
8/4/2021 12:55,338.51099,548.79999,Rest
8/4/2021 12:58,304.63699,546.40002,Rest
8/4/2021 13:01,293.535,537.20001,Rest
8/4/2021 13:04,298.461,534.40002,Rest
8/4/2021 13:07,340.185,528.79999,Rest
8/4/2021 13:10,376.26199,521.59998,Rest
8/4/2021 13:13,395.42599,519.20001,Rest
8/4/2021 13:16,384.95999,516.79999,Rest
8/4/2021 13:19,343.98099,517,Rest
8/4/2021 13:22,315.35501,518.59998,Rest
8/4/2021 13:25,264.46301,517.40002,Rest
8/4/2021 13:28,256.254,513.20001,Rest
8/4/2021 13:31,327.21899,509.20001,Rest
8/4/2021 13:34,371.241,506.39999,Rest
8/4/2021 13:37,427.56299,502,Rest
8/4/2021 13:40,419.33701,503.20001,Rest
8/4/2021 13:43,353.448,502,Rest
8/4/2021 13:46,325.58899,495.79999,Rest
8/4/2021 13:49,326.702,490.79999,Rest
8/4/2021 13:52,345.87201,490,Rest
8/4/2021 13:55,335.577,487.60001,Rest
8/4/2021 13:58,317.263,493.20001,Rest
8/4/2021 14:01,288.66299,504.20001,Rest
8/4/2021 14:04,301.98199,509.20001,Rest
8/4/2021 14:07,380.13599,524.20001,Rest
8/4/2021 14:10,427.142,532.79999,Rest
8/4/2021 14:13,426.099,540.40002,Rest
8/4/2021 14:16,386.095,547.59998,Rest
8/4/2021 14:19,313.46399,552.79999,Rest
8/4/2021 14:22,264.509,553.20001,Rest
8/4/2021 14:25,238.59801,556,Rest
8/4/2021 14:28,256.91,552.79999,Rest
8/4/2021 14:31,316.457,539.59998,Rest
8/4/2021 14:34,368.267,534,Rest
8/4/2021 14:37,438.77701,527.59998,Rest
8/4/2021 14:40,445.51999,522.79999,Rest
8/4/2021 14:43,388.19601,525.59998,Rest
8/4/2021 14:46,340.33401,527.20001,Rest
8/4/2021 14:49,285.508,524.79999,Rest
8/4/2021 14:52,306.233,526,Rest
8/4/2021 14:55,317.43201,524,Rest
8/4/2021 14:58,311.08301,522.40002,Rest
8/4/2021 15:01,311.93799,522.79999,Rest
8/4/2021 15:04,314.33899,522.79999,Rest
8/4/2021 15:07,366.66901,520,Rest
8/4/2021 15:10,418.785,517.40002,Rest
8/4/2021 15:13,421.62701,512.79999,Rest
8/4/2021 15:16,371.035,512,Rest
8/4/2021 15:19,303.95401,512.40002,Rest
8/4/2021 15:22,259.771,510.20001,Rest
8/4/2021 15:25,233.48599,507,Rest
8/4/2021 15:28,242.092,504.39999,Rest
8/4/2021 15:31,295.64099,494.20001,Rest
8/4/2021 15:34,325.28201,487.79999,Rest
8/4/2021 15:37,400.59799,484.20001,Rest
8/4/2021 15:40,425.133,481.39999,Rest
8/4/2021 15:43,369.19299,487.79999,Rest
8/4/2021 15:46,334.10101,494.60001,Rest
8/4/2021 15:49,265.23599,501,Rest
8/4/2021 15:52,230.72,505,Rest
8/4/2021 15:55,228.42999,507.39999,Rest
8/4/2021 15:58,235.909,509.39999,Rest
8/4/2021 16:01,273.11499,508,Rest
8/4/2021 16:04,310.18201,506.39999,Rest
8/4/2021 16:07,366.73499,506.39999,Rest
8/4/2021 16:10,388.65601,504.60001,Rest
8/4/2021 16:13,365.92801,504.20001,Rest
8/4/2021 16:16,333.73599,505.79999,Rest
8/4/2021 16:19,274.34399,507.79999,Rest
8/4/2021 16:22,246.14301,510,Rest
8/4/2021 16:25,233.83299,514.40002,Rest
8/4/2021 16:28,255.937,514.20001,Rest
8/4/2021 16:31,317.914,513.20001,Rest
8/4/2021 16:34,356.495,513.59998,Rest
8/4/2021 16:37,398.23001,509.79999,Rest
8/4/2021 16:40,409.83701,508.60001,Rest
8/4/2021 16:43,375.71201,508.39999,Rest
8/4/2021 16:46,335.06299,508,Rest
8/4/2021 16:49,287.90601,510.20001,Rest
8/4/2021 16:52,254.942,513,Rest
8/4/2021 16:55,265.54001,516.40002,Rest
8/4/2021 16:58,277.57501,517.20001,Rest
8/4/2021 17:01,292.51501,522.40002,Rest
8/4/2021 17:04,329.134,519.79999,Rest
8/4/2021 17:07,363.63501,519,Rest
8/4/2021 17:10,371.43799,520.20001,Rest
8/4/2021 17:13,351.05899,519.40002,Rest
8/4/2021 17:16,307.556,524.79999,Rest
8/4/2021 17:19,241.72701,530,Rest
8/4/2021 17:22,220.371,533.59998,Rest
8/4/2021 17:25,220.45799,530.79999,Rest
8/4/2021 17:28,226.75999,526.79999,Rest
8/4/2021 17:31,268.228,522.79999,Rest
8/4/2021 17:34,317.58301,522,Rest
8/4/2021 17:37,400.44299,531.59998,Rest
8/4/2021 17:40,433.32101,538.79999,Rest
8/4/2021 17:43,392.51801,548,Rest
8/4/2021 17:46,348.92499,552.40002,Rest
8/4/2021 17:49,280.315,555.59998,Rest
8/4/2021 17:52,286.65601,557.59998,Rest
8/4/2021 17:55,359.75601,560.40002,Rest
8/4/2021 17:58,383.845,558.79999,Rest
8/4/2021 18:01,372.39301,557.20001,Rest
8/4/2021 18:04,334.022,556.79999,Rest
8/4/2021 18:07,254.435,555.59998,Rest
8/4/2021 18:10,231.991,558.40002,Rest
8/4/2021 18:13,296.49799,560.40002,Rest
8/4/2021 18:16,300.73401,561.20001,Rest
8/4/2021 18:19,329.60999,561.20001,Rest
8/4/2021 18:22,375.996,561.59998,Rest
8/4/2021 18:25,372.215,563.59998,Rest
8/4/2021 18:28,368.54099,564.40002,Rest
8/4/2021 18:31,346.246,568,Rest
8/4/2021 18:34,293.13,568.79999,Rest
8/4/2021 18:37,247.907,570.79999,Rest
8/4/2021 18:40,292.513,574.40002,Rest
8/4/2021 18:43,356.422,576.79999,Rest
8/4/2021 18:46,400.64499,577.59998,Rest
8/4/2021 18:49,435.33499,578,Rest
8/4/2021 18:52,387.802,576.79999,Rest
8/4/2021 18:55,316.08099,576.40002,Rest
8/4/2021 18:58,297.659,578,Rest
8/4/2021 19:01,312.84799,578.79999,Rest
8/4/2021 19:04,353.862,578,Rest
8/4/2021 19:07,380.75,577.20001,Rest
8/4/2021 19:10,356.24399,576,Rest
8/4/2021 19:13,289.39401,576.40002,Rest
8/4/2021 19:16,277.10001,580,Rest
8/4/2021 19:19,303.85699,583.59998,Rest
8/4/2021 19:22,332.41599,584.79999,Rest
8/4/2021 19:25,383.38599,588.40002,Rest
8/4/2021 19:28,360.33701,588.40002,Rest
8/4/2021 19:31,302.73901,590.79999,Rest
8/4/2021 19:34,276.96799,594,Rest
8/4/2021 19:37,270.28299,597.59998,Rest
8/4/2021 19:40,306.28601,600.79999,Rest
8/4/2021 19:43,388.979,606,Rest
8/4/2021 19:46,416.255,607.20001,Rest
8/4/2021 19:49,396.51099,606,Rest
8/4/2021 19:52,356.69901,606.40002,Rest
8/4/2021 19:55,302.47101,606.40002,Rest
8/4/2021 19:58,314.04599,606.40002,Rest
8/4/2021 20:01,358.04401,605.20001,Rest
8/4/2021 20:04,361.28299,602.79999,Rest
8/4/2021 20:07,333.12601,597.20001,Rest
8/4/2021 20:10,292.927,595.20001,Rest
8/4/2021 20:13,277.09799,597.20001,Rest
8/4/2021 20:16,314.09399,596.40002,Rest
8/4/2021 20:19,386.89999,597.20001,Rest
8/4/2021 20:22,393.061,596.79999,Rest
8/4/2021 20:25,338.526,592.79999,Rest
8/4/2021 20:28,294.92999,592.79999,Rest
8/4/2021 20:31,252.673,595.20001,Rest
8/4/2021 20:34,283.20599,596.79999,Rest
8/4/2021 20:37,362.04099,600.79999,Rest
8/4/2021 20:40,406.35501,602.79999,Rest
8/4/2021 20:43,387.966,602.40002,Rest
8/4/2021 20:46,372.21799,600.79999,Rest
8/4/2021 20:49,355.51501,596.79999,Rest
8/4/2021 20:52,341.39001,592.79999,Rest
8/4/2021 20:55,363.33099,586.40002,Rest
8/4/2021 20:58,344.98999,583.20001,Rest
8/4/2021 21:01,305.177,579.20001,Rest
8/4/2021 21:04,321.841,577.20001,Rest
8/4/2021 21:07,372.33301,573.20001,Rest
8/4/2021 21:10,404.612,570,Rest
8/4/2021 21:13,393.89099,564.79999,Rest
8/4/2021 21:16,349.66901,562.40002,Rest
8/4/2021 21:19,270.28601,560.40002,Rest
8/4/2021 21:22,230.877,559.20001,Rest
8/4/2021 21:25,228.892,560,Rest
8/4/2021 21:28,255.118,558.79999,Rest
8/4/2021 21:31,325.15701,555.59998,Rest
8/4/2021 21:34,350.31201,554.40002,Rest
8/4/2021 21:37,345.02899,550.79999,Rest
8/4/2021 21:40,314.17899,549.59998,Rest
8/4/2021 21:43,249.026,550.79999,Rest
8/4/2021 21:46,227.16901,552.40002,Rest
8/4/2021 21:49,266.31799,554,Rest
8/4/2021 21:52,321.06601,555.59998,Rest
8/4/2021 21:55,386.591,552,Rest
8/4/2021 21:58,407.01501,547.20001,Rest
8/4/2021 22:01,373.15201,541.20001,Rest
8/4/2021 22:04,320.87299,538.79999,Rest
8/4/2021 22:07,283.841,538.79999,Rest
8/4/2021 22:10,306.66901,540.40002,Rest
8/4/2021 22:13,373.68399,540.40002,Rest
8/4/2021 22:16,410.767,538,Rest
8/4/2021 22:19,390.30099,535.59998,Rest
8/4/2021 22:22,348.37601,534.79999,Rest
8/4/2021 22:25,269.72699,534.79999,Rest
8/4/2021 22:28,249.21201,533.20001,Rest
8/4/2021 22:31,307.08099,527.20001,Rest
8/4/2021 22:34,347.62,520,Rest
8/4/2021 22:37,405.42899,509.79999,Rest
8/4/2021 22:40,393.41599,506,Rest
8/4/2021 22:43,318.207,504.79999,Rest
8/4/2021 22:46,274.63599,506.79999,Rest
8/4/2021 22:49,226.8,512.20001,Rest
8/4/2021 22:52,219.46899,515.20001,Rest
8/4/2021 22:55,277.366,517.59998,Rest
8/4/2021 22:58,329.93799,518.79999,Rest
8/4/2021 23:01,379.32901,515.40002,Rest
8/4/2021 23:04,383.21899,513.40002,Rest
8/4/2021 23:07,334.02499,512.59998,Rest
8/4/2021 23:10,281.27301,512.20001,Rest
8/4/2021 23:13,225.162,514.20001,Rest
8/4/2021 23:16,243.01801,517,Rest
8/4/2021 23:19,302.66299,516.40002,Rest
8/4/2021 23:22,347.57999,515.40002,Rest
8/4/2021 23:25,385.009,515.20001,Rest
8/4/2021 23:28,363.858,514,Rest
8/4/2021 23:31,294.23099,514.59998,Rest
8/4/2021 23:34,253.854,514.79999,Rest
8/4/2021 23:37,216.903,513.79999,Rest
8/4/2021 23:40,212.703,512.40002,Rest
8/4/2021 23:43,221.10899,510.39999,Rest
8/4/2021 23:46,218.123,509.39999,Rest
8/4/2021 23:49,255.851,502.60001,Rest
8/4/2021 23:52,305.13699,498,Rest
8/4/2021 23:55,343.51801,492.79999,Rest
8/4/2021 23:58,342.18399,489.60001,Rest
9/4/2021 0:01,305.802,489,Rest
9/4/2021 0:22,224.711,473.79999,Rest
9/4/2021 0:25,224.83701,470.20001,Rest
9/4/2021 0:28,257.59698,468.20001,Rest
9/4/2021 0:31,326.95099,466.39999,Rest
9/4/2021 0:34,338.61899,464.39999,Rest
9/4/2021 0:37,327.76199,464,Rest
9/4/2021 0:40,299.45401,464.60001,Rest
9/4/2021 0:43,236.10001,463.60001,Rest
9/4/2021 0:46,231.116,458,Rest
9/4/2021 0:49,288.78699,447.20001,Rest
9/4/2021 0:52,288.58499,440.20001,Rest
9/4/2021 0:55,281.672,434.79999,Rest
9/4/2021 0:58,272.23001,438,Rest
9/4/2021 1:01,222.278,441.39999,Rest
9/4/2021 1:04,215.757,442.20001,Rest
9/4/2021 1:07,263.104,440,Rest
9/4/2021 1:10,311.159,438,Rest
9/4/2021 1:13,353.867,439,Rest
9/4/2021 1:16,359.74701,442.79999,Rest
9/4/2021 1:19,320.48599,451,Rest
9/4/2021 1:22,269.21301,453.60001,Rest
9/4/2021 1:25,222.409,455.60001,Rest
9/4/2021 1:28,222.422,455,Rest
9/4/2021 1:31,217.63,452.39999,Rest
9/4/2021 1:34,218.74001,452.20001,Rest
9/4/2021 1:37,225.237,453,Rest
9/4/2021 1:40,221.02699,452.60001,Rest
9/4/2021 1:43,220.27699,450,CNI outlier
9/4/2021 1:46,225.61099,449.20001,CNI outlier
9/4/2021 1:49,257.50601,444.79999,CNI outlier
9/4/2021 1:52,270.28201,442,CNI outlier
9/4/2021 1:55,275.211,442.39999,CNI outlier
9/4/2021 1:58,260.72699,353.005,CNI outlier
9/4/2021 2:01,185.256,356.60501,CNI outlier
9/4/2021 2:04,162.74699,358.60501,CNI outlier
9/4/2021 2:07,153.838,356.60501,CNI outlier
9/4/2021 2:10,159.257,445.60001,CNI outlier
9/4/2021 2:13,199.838,447,CNI outlier
9/4/2021 2:16,208.76199,448.39999,CNI outlier
9/4/2021 2:19,211.25,450.79999,CNI outlier
9/4/2021 2:22,219.541,452.39999,CNI outlier
9/4/2021 2:25,215.91499,455.79999,CNI outlier
9/4/2021 2:28,212.661,459.20001,CNI outlier
9/4/2021 2:31,209.125,416.60199,CNI outlier
9/4/2021 2:34,182.95599,370.405,CNI outlier
9/4/2021 2:37,143.79601,368.60501,CNI outlier
9/4/2021 2:40,143.67999,365.20499,CNI outlier
9/4/2021 2:43,154.073,410.202,CNI outlier
9/4/2021 2:46,173.427,455.60001,CNI outlier
9/4/2021 2:49,214.162,447.60001,CNI outlier
9/4/2021 2:52,206.783,442.79999,CNI outlier
9/4/2021 2:55,185.845,437.20001,CNI outlier
9/4/2021 2:58,190.742,435.79999,CNI outlier
9/4/2021 3:01,193.72,437.20001,CNI outlier
9/4/2021 3:04,200.37399,433.79999,CNI outlier
9/4/2021 3:07,184.71001,414.20001,CNI outlier
9/4/2021 3:10,155.701,410.60001,CNI outlier
9/4/2021 3:13,131.444,405.20001,CNI outlier
9/4/2021 3:16,136.033,404.60001,CNI outlier
9/4/2021 3:19,173.972,416,CNI outlier
9/4/2021 3:22,197.92,413.79999,CNI outlier
9/4/2021 3:25,213.26199,415.39999,CNI outlier
9/4/2021 3:28,218.595,420,CNI outlier
9/4/2021 3:31,211.48399,428.20001,CNI outlier
9/4/2021 3:34,212.425,433.60001,CNI outlier
9/4/2021 3:37,222.485,437.79999,CNI outlier
9/4/2021 3:40,204.464,351.20499,CNI outlier
9/4/2021 3:43,163.491,219.812,CNI outlier
9/4/2021 3:46,132.55701,176.414,CNI outlier
9/4/2021 3:49,82.334999,180.01401,CNI outlier
9/4/2021 3:52,83.581902,271.60901,CNI outlier
9/4/2021 3:55,130.524,411.40201,CNI outlier
9/4/2021 3:58,163.89799,460.79999,CNI outlier
9/4/2021 4:01,190.44901,406.60199,CNI outlier
9/4/2021 4:04,178.129,408.60199,CNI outlier
9/4/2021 4:07,156.44299,406.802,CNI outlier
9/4/2021 4:10,151.769,404.60199,CNI outlier
9/4/2021 4:13,172.687,462.79999,CNI outlier
9/4/2021 4:16,199.989,463,CNI outlier
9/4/2021 4:19,211.99699,465,CNI outlier
9/4/2021 4:22,213.02299,465.39999,CNI outlier
9/4/2021 4:25,180.705,372.20499,CNI outlier
9/4/2021 4:28,151.58299,372.005,CNI outlier
9/4/2021 4:31,143.487,373.20499,CNI outlier
9/4/2021 4:34,151.00999,375.20499,CNI outlier
9/4/2021 4:37,176.05,470.60001,CNI outlier
9/4/2021 4:40,200.52299,472.79999,CNI outlier
9/4/2021 4:43,208.146,413.40201,CNI outlier
9/4/2021 4:46,180.554,417.60199,CNI outlier
9/4/2021 4:49,167.741,425.40201,CNI outlier
9/4/2021 4:52,174.132,431.202,CNI outlier
9/4/2021 4:55,184.55099,501.20001,CNI outlier
9/4/2021 4:58,209.95799,505.60001,CNI outlier
9/4/2021 5:01,237.94701,514.20001,CNI outlier
9/4/2021 5:04,236.60899,521,CNI outlier
9/4/2021 5:07,230.78999,530.79999,CNI outlier
9/4/2021 5:10,217.845,536.79999,CNI outlier
9/4/2021 5:13,193.62199,543.59998,CNI outlier
9/4/2021 5:16,186.85699,547.20001,CNI outlier
9/4/2021 5:19,194.963,552.79999,CNI outlier
9/4/2021 5:22,192.17799,444.005,CNI outlier
9/4/2021 5:25,167.758,449.60501,CNI outlier
9/4/2021 5:28,162.28,451.20499,CNI outlier
9/4/2021 5:31,124.921,342.009,CNI outlier
9/4/2021 5:34,111.539,461.60501,CNI outlier
9/4/2021 5:37,122.496,473.20499,CNI outlier
9/4/2021 5:40,118.639,483.60501,CNI outlier
9/4/2021 5:43,147.49699,615.59998,CNI outlier
9/4/2021 5:46,181.08,624.40002,CNI outlier
9/4/2021 5:49,215.524,635.20001,CNI outlier
9/4/2021 5:52,228.315,639.20001,CNI outlier
9/4/2021 5:55,235.07401,640,CNI outlier
9/4/2021 5:58,233.461,638,CNI outlier
9/4/2021 6:01,222.561,634.79999,CNI outlier
9/4/2021 6:04,221.49899,631.59998,CNI outlier
9/4/2021 6:07,193.51801,498.80499,CNI outlier
9/4/2021 6:10,161.004,497.60501,CNI outlier
9/4/2021 6:13,144.633,497.20499,Rest
9/4/2021 6:16,148.25301,497.60501,Rest
9/4/2021 6:19,168.94501,624,Rest
9/4/2021 6:22,194.76199,621.59998,Rest
9/4/2021 6:25,219.952,617.59998,Rest
9/4/2021 6:28,213.15601,613.20001,Rest
9/4/2021 6:31,201.06799,610.40002,Rest
9/4/2021 6:34,207.38901,607.20001,Rest
9/4/2021 6:37,203.30701,601.20001,Rest
9/4/2021 6:40,209.201,600,Rest
9/4/2021 6:43,270.918,596.40002,Rest
9/4/2021 6:46,287.298,593.59998,Rest
9/4/2021 6:49,285.66299,590.79999,Rest
9/4/2021 6:52,289.67001,589.20001,Rest
9/4/2021 6:55,247.584,590.79999,Rest
9/4/2021 6:58,225.45599,596.40002,Rest
9/4/2021 7:01,233.38,606,Rest
9/4/2021 7:04,232.24001,614.79999,Rest
9/4/2021 7:07,233.25,628.40002,Rest
9/4/2021 7:10,275.17899,637.20001,Rest
9/4/2021 7:13,294.26599,643.20001,Rest
9/4/2021 7:16,287.51099,644,Rest
9/4/2021 7:19,285.28699,642.79999,Rest
9/4/2021 7:22,249.088,642.79999,Rest
9/4/2021 7:25,275.32901,648,Rest
9/4/2021 7:28,321.293,650.40002,Rest
9/4/2021 7:31,327.76801,650.40002,Rest
9/4/2021 7:34,312.504,646.40002,Rest
9/4/2021 7:37,257.67599,640.40002,Rest
9/4/2021 7:40,221.26801,639.20001,Rest
9/4/2021 7:43,249.83501,634.40002,Rest
9/4/2021 7:46,307.05499,629.20001,Rest
9/4/2021 7:49,373.22101,618,Rest
9/4/2021 7:52,389.44,606.40002,Rest
9/4/2021 7:55,360.996,596.79999,Rest
9/4/2021 7:58,321.10999,593.20001,Rest
9/4/2021 8:01,277.69,589.59998,Rest
9/4/2021 8:04,300.80701,588,Rest
9/4/2021 8:07,363.99399,580.79999,Rest
9/4/2021 8:10,365.12299,575.20001,Rest
9/4/2021 8:13,362.67801,570.79999,Rest
9/4/2021 8:16,348.83801,568.40002,Rest
9/4/2021 8:19,312.45801,569.20001,Rest
9/4/2021 8:22,338.96799,570,Rest
9/4/2021 8:25,341.07199,570,Rest
9/4/2021 8:28,309.77399,573.59998,Rest
9/4/2021 8:31,279.94,576.79999,Rest
9/4/2021 8:34,280.73999,578.40002,Rest
9/4/2021 8:37,339.89899,578.79999,Rest
9/4/2021 8:40,459.33099,576.79999,Rest
9/4/2021 8:43,509.89001,574.40002,Rest
9/4/2021 8:46,515.28101,571.20001,Rest
9/4/2021 8:49,474.48199,570,Rest
9/4/2021 8:52,363.617,571.20001,Rest
9/4/2021 8:55,310.79901,572.40002,Rest
9/4/2021 8:58,309.077,573.20001,Rest
9/4/2021 9:01,352.026,573.59998,Rest
9/4/2021 9:04,413.802,569.59998,Rest
9/4/2021 9:07,455.65302,510.00201,Rest
9/4/2021 9:10,413,509.60199,Rest
9/4/2021 9:13,353.914,510.00201,Rest
9/4/2021 9:16,328.017,510.00201,Rest
9/4/2021 9:19,331.73801,566.79999,Rest
9/4/2021 9:22,374.85901,565.59998,Rest
9/4/2021 9:25,422.45401,564.79999,Rest
9/4/2021 9:28,417.46201,570.40002,Rest
9/4/2021 9:31,364.45999,574.40002,Rest
9/4/2021 9:34,341.26401,578,Rest
9/4/2021 9:37,334.95099,579.20001,Rest
9/4/2021 9:40,333.66699,580.79999,Rest
9/4/2021 9:43,383.46201,582.40002,Rest
9/4/2021 9:46,422.224,588.40002,Rest
9/4/2021 9:49,406.80801,592,Rest
9/4/2021 9:52,366.293,593.20001,Rest
9/4/2021 9:55,322.103,593.20001,Rest
9/4/2021 9:58,290.42599,592.40002,Rest
9/4/2021 10:01,312.22101,592.40002,Rest
9/4/2021 10:04,394.194,596.79999,Rest
9/4/2021 10:07,416.26501,600.40002,Rest
9/4/2021 10:10,363.358,605.59998,Rest
9/4/2021 10:13,319.52399,608.79999,Rest
9/4/2021 10:16,254.37199,608,Rest
9/4/2021 10:19,264.93201,603.59998,Rest
9/4/2021 10:22,349.82101,601.59998,Rest
9/4/2021 10:25,398.957,602.79999,Rest
9/4/2021 10:28,427.832,603.59998,Rest
9/4/2021 10:31,393.39301,606.79999,Rest
9/4/2021 10:34,317.70001,610.40002,Rest
9/4/2021 10:37,266.37601,609.59998,Rest
9/4/2021 10:40,268.74899,604.79999,Rest
9/4/2021 10:43,326.07001,601.20001,Rest
9/4/2021 10:46,392.66,590,Rest
9/4/2021 10:49,445.983,582.40002,Rest
9/4/2021 10:52,480.802,578.40002,Rest
9/4/2021 10:55,439.095,575.59998,Rest
9/4/2021 10:58,373.32401,576,Rest
9/4/2021 11:01,334.99301,578.79999,Rest
9/4/2021 11:04,307.547,576,Rest
9/4/2021 11:07,345.95801,576.40002,Rest
9/4/2021 11:10,427.20801,577.59998,Rest
9/4/2021 11:13,448.23901,577.20001,Rest
9/4/2021 11:16,402.14099,582.79999,Rest
9/4/2021 11:19,353.04999,585.20001,Rest
9/4/2021 11:22,290.58801,583.59998,Rest
9/4/2021 11:25,293.38101,580.79999,Rest
9/4/2021 11:28,368.22,582,Rest
9/4/2021 11:31,410.703,583.20001,Rest
9/4/2021 11:34,444.98999,587.59998,Rest
9/4/2021 11:37,419.62601,592.40002,Rest
9/4/2021 11:40,343.19901,594,Rest
9/4/2021 11:43,295.02499,595.20001,Rest
9/4/2021 11:46,287.25,592.79999,Rest
9/4/2021 11:49,312.19199,589.59998,Rest
9/4/2021 11:52,357.76199,581.20001,Rest
9/4/2021 11:55,400.20801,574,Rest
9/4/2021 11:58,404.785,567.59998,Rest
9/4/2021 12:01,398.522,562.79999,Rest
9/4/2021 12:04,403.715,559.59998,Rest
9/4/2021 12:07,394.56201,558,Rest
9/4/2021 12:10,383.616,555.20001,Rest
9/4/2021 12:13,391.439,557.59998,Rest
9/4/2021 12:16,380.84201,557.20001,Rest
9/4/2021 12:19,350.03201,557.59998,Rest
9/4/2021 12:22,321.26599,560,Rest
9/4/2021 12:25,324.83301,555.59998,Rest
9/4/2021 12:28,288.185,553.20001,Rest
9/4/2021 12:31,285.19101,553.20001,Rest
9/4/2021 12:34,305.707,554.79999,Rest
9/4/2021 12:37,298.85001,558.79999,Rest
9/4/2021 12:40,339.51501,566.79999,Rest
9/4/2021 12:43,350.56201,571.59998,Rest
9/4/2021 12:46,330.229,574.40002,Rest
9/4/2021 12:49,341.04001,572.40002,Rest
9/4/2021 12:52,349.297,564,Rest
9/4/2021 12:55,341.26501,558.79999,Rest
9/4/2021 12:58,380.50101,549.59998,Rest
9/4/2021 13:01,389.086,548.40002,Rest
9/4/2021 13:04,376.095,545.59998,Rest
9/4/2021 13:07,372.43799,541.59998,Rest
9/4/2021 13:10,338.961,540.40002,Rest
9/4/2021 13:13,304.146,537.20001,Rest
9/4/2021 13:16,303.57199,532.79999,Rest
9/4/2021 13:19,309.26501,531.59998,Rest
9/4/2021 13:22,307.45401,535.20001,Rest
9/4/2021 13:25,327.53799,543.20001,Rest
9/4/2021 13:28,353.26099,560.40002,Rest
9/4/2021 13:31,355.76999,571.20001,Rest
9/4/2021 13:34,334.983,578,Rest
9/4/2021 13:37,299.953,578,Rest
9/4/2021 13:40,282.60199,567.20001,Rest
9/4/2021 13:43,317.29401,552.59998,Rest
9/4/2021 13:46,394.81201,541,Rest
9/4/2021 13:49,425.892,533.79999,Rest
9/4/2021 13:52,375.25201,531.79999,Rest
9/4/2021 13:55,336.51401,536,Rest
9/4/2021 13:58,301.86899,526.20001,Rest
9/4/2021 14:01,302.25601,518,Rest
9/4/2021 14:04,312.73801,506.60001,Rest
9/4/2021 14:07,328.564,499.20001,Rest
9/4/2021 14:10,330.98499,494,Rest
9/4/2021 14:13,332.72299,492.60001,Rest
9/4/2021 14:16,370.63,487.39999,Rest
9/4/2021 14:19,379.246,482,Rest
9/4/2021 14:22,387.47299,477.60001,Rest
9/4/2021 14:25,382.07999,475,Rest
9/4/2021 14:28,355.237,472.60001,Rest
9/4/2021 14:31,328.14099,476,Rest
9/4/2021 14:34,301.54199,480,Rest
9/4/2021 14:37,310.853,481.79999,Rest
9/4/2021 14:40,361.30099,489.60001,Rest
9/4/2021 14:43,402.39899,493.20001,Rest
9/4/2021 14:46,382.711,496.60001,Rest
9/4/2021 14:49,343.09799,498.79999,Rest
9/4/2021 14:52,272.27899,495.60001,Rest
9/4/2021 14:55,229.756,491.39999,Rest
9/4/2021 14:58,287.42001,487.39999,Rest
9/4/2021 15:01,334.021,486.60001,Rest
9/4/2021 15:04,377.685,485.60001,Rest
9/4/2021 15:07,381.612,488,Rest
9/4/2021 15:10,321.43701,492.39999,Rest
9/4/2021 15:13,268.70001,494.39999,Rest
9/4/2021 15:16,220.95799,502.20001,Rest
9/4/2021 15:19,220.037,505.60001,Rest
9/4/2021 15:22,262.68201,504.39999,Rest
9/4/2021 15:25,315.42899,503.79999,Rest
9/4/2021 15:28,368.776,500.60001,Rest
9/4/2021 15:31,364.76001,498.60001,Rest
9/4/2021 15:34,317.815,499.20001,Rest
9/4/2021 15:37,271.89301,499.60001,Rest
9/4/2021 15:40,216.812,497.60001,Rest
9/4/2021 15:43,215.674,496,Rest
9/4/2021 15:46,236.851,492.20001,Rest
9/4/2021 15:49,264.64899,485.20001,Rest
9/4/2021 15:52,317.616,478.79999,Rest
9/4/2021 15:55,355.36099,476.39999,Rest
9/4/2021 15:58,361.745,475,Rest
9/4/2021 16:01,332.36401,478,Rest
9/4/2021 16:04,291.71301,483,Rest
9/4/2021 16:07,264.995,486.60001,Rest
9/4/2021 16:10,304.995,493.60001,Rest
9/4/2021 16:13,351.76801,500,Rest
9/4/2021 16:16,356.26599,504.79999,Rest
9/4/2021 16:19,345.71701,504.60001,Rest
9/4/2021 16:22,275.95099,501.20001,Rest
9/4/2021 16:25,226.289,495.20001,Rest
9/4/2021 16:28,207.23,486.60001,Rest
9/4/2021 16:31,216.85699,480,Rest
9/4/2021 16:34,266.272,471.60001,Rest
